date,hour,group,stay_hours,cumulative_parked,occupancy_rate,parking_vehicles,congestion_score
2026-02-18,2,weekday_regular,2,428.7927138005557,0.15747069915554746,34.835443037974684,102.92904950703196
2026-02-18,3,weekday_regular,2,449.0302811112938,0.16490278410256842,67.74025974025975,85.21424011971584
2026-02-18,4,weekday_regular,2,449.55800865800865,0.1650965878288684,36.154761904761905,65.50760993929549
2026-02-18,5,weekday_regular,2,447.99348370927316,0.16452202853810988,63.828947368421055,93.11214499795504
2026-02-18,6,weekday_regular,2,452.79956034868314,0.16628702179532984,48.169953503286834,75.05701159725143
2026-02-18,7,weekday_regular,2,488.51666561184106,0.1794038434123544,153.12171052631578,228.93696924546373
2026-02-18,8,weekday_regular,2,569.6778947368421,0.20920965653207568,251.0730263157895,316.86193846131874
2026-02-18,9,weekday_regular,2,682.424844253491,0.250615073174253,434.98908431793774,435.354271210775
2026-02-18,10,weekday_regular,2,714.6102487187495,0.2624349058827578,331.5365374789359,372.486396275208
2026-02-18,11,weekday_regular,2,597.7346722747168,0.2195132839789632,142.800143207856,274.66456268774965
2026-02-18,12,weekday_regular,2,483.90040240931756,0.17770855762369356,46.95086281543791,218.8271255733152
2026-02-18,13,weekday_regular,2,466.30312335198164,0.17124609744839575,98.80694556451613,239.31425418144175
2026-02-18,14,weekday_regular,2,478.3810365756616,0.175681614607294,77.1456458746378,208.64736639115017
2026-02-18,15,weekday_regular,2,587.0216935837078,0.215579028124755,370.4085880846317,394.1336102343408
2026-02-18,16,weekday_regular,2,655.2277096900466,0.24062714274331495,247.66068614048493,354.7689317439136
2026-02-18,17,weekday_regular,2,540.2281459994589,0.1983944715385453,82.90967885816237,237.3028561075836
2026-02-18,18,weekday_regular,2,492.0112399643176,0.18068719793034066,127.11842105263158,274.97026841392517
2026-02-18,19,weekday_regular,2,475.79124920735575,0.17473053588224596,42.359701965757765,158.10555225724667
2026-02-18,20,weekday_regular,2,444.3701965757768,0.1631914052793892,48.56578947368421,153.9090569700018
2026-02-18,21,weekday_regular,2,436.0393028024607,0.16013195108426762,21.532467532467532,123.59805622089816
2026-02-18,22,weekday_regular,2,425.35892002734107,0.15620966581980944,21.864832535885167,93.65337193883914
2026-02-18,23,weekday_regular,2,422.6090909090909,0.15519981304043,14.657894736842104,52.73733799990811
2026-02-19,0,weekday_regular,2,436.9901219512195,0.16048113182196824,72.47530487804877,84.09938478623806
2026-02-19,1,weekday_regular,2,462.1012330623306,0.16970298680217796,62.77777777777778,68.20097550379975
2026-02-19,2,weekday_regular,2,495.85470085470087,0.18209867824263712,156.85897435897436,140.4516508054419
2026-02-19,3,weekday_regular,2,542.0101282051282,0.19904889026996997,178.16634615384615,155.23619483129005
2026-02-19,4,weekday_regular,2,538.6378371628372,0.19781044332090972,148.42824675324675,130.4338388643622
2026-02-19,5,weekday_regular,2,514.0688880946294,0.18878769302042947,116.74397348332664,115.78745280975414
2026-02-19,6,weekday_regular,2,465.4937798695211,0.17094887251910434,26.99047619047619,70.17213402112847
2026-02-19,7,weekday_regular,2,489.716092025005,0.17984432318215388,177.29975387203638,237.24417408009373
2026-02-19,8,weekday_regular,2,546.8991969610685,0.200844361719085,169.94823853063474,213.67435037251636
2026-02-19,9,weekday_regular,2,601.6619518213911,0.22095554602327988,314.20664102284303,340.51692889602214
2026-02-19,10,weekday_regular,2,578.8406681050437,0.21257461186376927,112.89502923976607,199.67820464983237
2026-02-19,11,weekday_regular,2,500.4236346139611,0.18377658267130412,118.16405729513656,237.40994781950883
2026-02-19,12,weekday_regular,2,474.6852544493141,0.1743243681415035,48.549078828148595,205.1732431042987
2026-02-19,13,weekday_regular,2,529.781075839705,0.19455786846849246,255.90361077111385,420.9485167984072
2026-02-19,14,weekday_regular,2,750.4787477944333,0.27560732566817236,600.2932587149693,635.1867371032713
2026-02-19,15,weekday_regular,2,807.3857245386193,0.2965059583322142,398.17105263157896,456.7098856699787
2026-02-19,16,weekday_regular,2,688.0283242090161,0.2526729064300463,301.89975789096127,405.8321086679456
2026-02-19,17,weekday_regular,2,567.6949680914495,0.20848144256020915,97.33766233766234,241.1326747702395
2026-02-19,18,weekday_regular,2,482.82367253000166,0.17731313717590955,89.72151898734177,222.69638551456177
2026-02-19,19,weekday_regular,2,493.48860759493675,0.18122974939219125,124.0,197.0334802563208
2026-02-19,20,weekday_regular,2,518.3118421052632,0.19034588399018113,151.7796052631579,193.68270185114156
