exact_date,stop_name,arrival_time,departure_time,trip_headsign,trip_id
2026-02-07,Kolding Busterminal,20:10:00,20:10:00,Knud Hansens Vej (Kolding),157431856
2026-02-07,Kolding Busterminal,20:10:00,20:10:00,Vejle Trafikcenter,157425118
2026-02-07,Mazantigade v Kolding Busterminal,20:13:00,20:13:00,Knud Hansens Vej (Kolding),157429859
2026-02-07,Mazantigade v Kolding Busterminal,20:15:00,20:15:00,Nørregyde v Julivænget (Kolding),157429633
2026-02-07,Kolding Busterminal,20:20:00,20:20:00,Billund Lufthavn / Billund Airport (bus),157426857
2026-02-07,Mazantigade v Kolding Busterminal,20:25:00,20:27:00,Albuen 40 (Kolding),157427730
2026-02-07,Mazantigade v Kolding Busterminal,20:29:00,20:29:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430920
2026-02-07,Mazantigade v Kolding Busterminal,20:30:00,20:32:00,Højhusene (Kolding),157427626
2026-02-07,Mazantigade v Kolding Busterminal,20:37:00,20:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430120
2026-02-07,Mazantigade v Kolding Busterminal,20:43:00,20:43:00,Knud Hansens Vej (Kolding),157429819
2026-02-07,Mazantigade v Kolding Busterminal,20:45:00,20:45:00,Nørregyde v Julivænget (Kolding),157429666
2026-02-07,Kolding Busterminal,20:52:00,20:52:00,Kolding Busterminal,157431806
2026-02-07,Mazantigade v Kolding Busterminal,20:55:00,20:57:00,Albuen 40 (Kolding),157427742
2026-02-07,Mazantigade v Kolding Busterminal,20:59:00,20:59:00,Drejensvej v Agerøvej (Kolding),157430749
2026-02-07,Mazantigade v Kolding Busterminal,21:00:00,21:02:00,Højhusene (Kolding),157427617
2026-02-07,Mazantigade v Kolding Busterminal,21:08:00,21:08:00,Munkevænget v Munkevængets Skole,157430171
2026-02-07,Kolding Busterminal,21:10:00,21:10:00,Knud Hansens Vej (Kolding),157431841
2026-02-07,Mazantigade v Kolding Busterminal,21:13:00,21:13:00,Knud Hansens Vej (Kolding),157429841
2026-02-07,Mazantigade v Kolding Busterminal,21:15:00,21:15:00,Nørregyde v Julivænget (Kolding),157429629
2026-02-07,Mazantigade v Kolding Busterminal,21:25:00,21:27:00,Albuen 40 (Kolding),157427740
2026-02-07,Mazantigade v Kolding Busterminal,21:29:00,21:29:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430926
2026-02-07,Mazantigade v Kolding Busterminal,21:30:00,21:32:00,Højhusene (Kolding),157427590
2026-02-07,Mazantigade v Kolding Busterminal,21:37:00,21:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430119
2026-02-07,Mazantigade v Kolding Busterminal,21:43:00,21:43:00,Knud Hansens Vej (Kolding),157429825
2026-02-07,Kolding Busterminal,21:43:00,21:43:00,Kolding Busterminal,157425168
2026-02-07,Kolding Busterminal,21:44:00,21:44:00,Kolding Busterminal,157426233
2026-02-07,Mazantigade v Kolding Busterminal,21:45:00,21:45:00,Nørregyde v Julivænget (Kolding),157429665
2026-02-07,Kolding Busterminal,21:52:00,21:52:00,Kolding Busterminal,157431772
2026-02-07,Mazantigade v Kolding Busterminal,21:55:00,21:57:00,Albuen 40 (Kolding),157427728
2026-02-07,Mazantigade v Kolding Busterminal,21:59:00,21:59:00,Drejensvej v Agerøvej (Kolding),157430757
2026-02-07,Mazantigade v Kolding Busterminal,22:00:00,22:02:00,Højhusene (Kolding),157427605
2026-02-07,Kolding Busterminal,22:05:00,22:05:00,Haderslev Busstation,157426190
2026-02-07,Mazantigade v Kolding Busterminal,22:08:00,22:08:00,Munkevænget v Munkevængets Skole,157430189
2026-02-07,Kolding Busterminal,22:10:00,22:10:00,Knud Hansens Vej (Kolding),157431868
2026-02-07,Kolding Busterminal,22:10:00,22:10:00,Vejle Trafikcenter,157425121
2026-02-07,Mazantigade v Kolding Busterminal,22:13:00,22:13:00,Knud Hansens Vej (Kolding),157429830
2026-02-07,Mazantigade v Kolding Busterminal,22:15:00,22:15:00,Nørregyde v Julivænget (Kolding),157429631
2026-02-07,Mazantigade v Kolding Busterminal,22:25:00,22:27:00,Albuen 40 (Kolding),157427717
2026-02-07,Mazantigade v Kolding Busterminal,22:29:00,22:29:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430928
2026-02-07,Mazantigade v Kolding Busterminal,22:30:00,22:32:00,Højhusene (Kolding),157427618
2026-02-07,Mazantigade v Kolding Busterminal,22:37:00,22:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430131
2026-02-07,Kolding Busterminal,22:38:00,22:38:00,Kolding Busterminal,157426834
2026-02-07,Mazantigade v Kolding Busterminal,22:43:00,22:43:00,Knud Hansens Vej (Kolding),157429815
2026-02-07,Mazantigade v Kolding Busterminal,22:45:00,22:45:00,Nørregyde v Julivænget (Kolding),157429636
2026-02-07,Kolding Busterminal,22:52:00,22:52:00,Kolding Busterminal,157431811
2026-02-07,Mazantigade v Kolding Busterminal,22:55:00,22:57:00,Albuen 40 (Kolding),157427746
2026-02-07,Mazantigade v Kolding Busterminal,22:59:00,22:59:00,Drejensvej v Agerøvej (Kolding),157430761
2026-02-07,Mazantigade v Kolding Busterminal,23:00:00,23:02:00,Højhusene (Kolding),157427593
2026-02-07,Mazantigade v Kolding Busterminal,23:08:00,23:08:00,Munkevænget v Munkevængets Skole,157430184
2026-02-07,Kolding Busterminal,23:10:00,23:10:00,Knud Hansens Vej (Kolding),157431823
2026-02-07,Mazantigade v Kolding Busterminal,23:13:00,23:13:00,Knud Hansens Vej (Kolding),157429836
2026-02-07,Mazantigade v Kolding Busterminal,23:15:00,23:15:00,Nørregyde v Julivænget (Kolding),157429662
2026-02-07,Mazantigade v Kolding Busterminal,23:25:00,23:27:00,Albuen 40 (Kolding),157427751
2026-02-07,Mazantigade v Kolding Busterminal,23:29:00,23:29:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430931
2026-02-07,Mazantigade v Kolding Busterminal,23:30:00,23:32:00,Højhusene (Kolding),157427595
2026-02-07,Mazantigade v Kolding Busterminal,23:37:00,23:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430133
2026-02-07,Mazantigade v Kolding Busterminal,23:43:00,23:43:00,Knud Hansens Vej (Kolding),157429855
2026-02-07,Mazantigade v Kolding Busterminal,23:45:00,23:45:00,Nørregyde v Julivænget (Kolding),157429653
2026-02-07,Kolding Busterminal,23:48:00,23:48:00,Kolding Busterminal,157425176
2026-02-07,Kolding Busterminal,23:52:00,23:52:00,Kolding Busterminal,157431758
2026-02-07,Kolding Busterminal,25:03:00,25:07:00,Vejle,157432849
2026-02-07,Mazantigade v Kolding Busterminal,25:08:00,25:08:00,Vejle,157432849
2026-02-07,Kolding Busterminal,25:49:00,25:49:00,Kolding,157432852
2026-02-07,Kolding Busterminal,27:03:00,27:07:00,Vejle,157432850
2026-02-07,Mazantigade v Kolding Busterminal,27:08:00,27:08:00,Vejle,157432850
2026-02-07,Kolding Busterminal,27:49:00,27:49:00,Kolding,157432851
2026-02-08,Mazantigade v Kolding Busterminal,06:55:00,06:57:00,Albuen 40 (Kolding),157427750
2026-02-08,Mazantigade v Kolding Busterminal,07:00:00,07:02:00,Højhusene (Kolding),157427619
2026-02-08,Mazantigade v Kolding Busterminal,07:13:00,07:13:00,Knud Hansens Vej (Kolding),157429826
2026-02-08,Mazantigade v Kolding Busterminal,07:13:00,07:13:00,Nørregyde v Julivænget (Kolding),157429669
2026-02-08,Kolding Busterminal,07:20:00,07:20:00,Billund Lufthavn / Billund Airport (bus),157426845
2026-02-08,Mazantigade v Kolding Busterminal,07:25:00,07:27:00,Albuen 40 (Kolding),157427748
2026-02-08,Mazantigade v Kolding Busterminal,07:30:00,07:32:00,Højhusene (Kolding),157427615
2026-02-08,Mazantigade v Kolding Busterminal,07:43:00,07:43:00,Knud Hansens Vej (Kolding),157429832
2026-02-08,Mazantigade v Kolding Busterminal,07:43:00,07:43:00,Nørregyde v Julivænget (Kolding),157429664
2026-02-08,Mazantigade v Kolding Busterminal,07:55:00,07:57:00,Albuen 40 (Kolding),157427745
2026-02-08,Mazantigade v Kolding Busterminal,08:00:00,08:00:00,Drejensvej v Agerøvej (Kolding),157430791
2026-02-08,Mazantigade v Kolding Busterminal,08:00:00,08:02:00,Højhusene (Kolding),157427594
2026-02-08,Mazantigade v Kolding Busterminal,08:08:00,08:08:00,Munkevænget v Munkevængets Skole,157430170
2026-02-08,Kolding Busterminal,08:10:00,08:10:00,Knud Hansens Vej (Kolding),157431822
2026-02-08,Kolding Busterminal,08:10:00,08:10:00,Vejle Trafikcenter,157425108
2026-02-08,Mazantigade v Kolding Busterminal,08:13:00,08:13:00,Knud Hansens Vej (Kolding),157429818
2026-02-08,Mazantigade v Kolding Busterminal,08:13:00,08:13:00,Nørregyde v Julivænget (Kolding),157429646
2026-02-08,Mazantigade v Kolding Busterminal,08:25:00,08:27:00,Albuen 40 (Kolding),157427733
2026-02-08,Mazantigade v Kolding Busterminal,08:30:00,08:30:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430900
2026-02-08,Mazantigade v Kolding Busterminal,08:30:00,08:32:00,Højhusene (Kolding),157427613
2026-02-08,Mazantigade v Kolding Busterminal,08:37:00,08:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430134
2026-02-08,Kolding Busterminal,08:42:00,08:42:00,Kolding Busterminal,157426248
2026-02-08,Mazantigade v Kolding Busterminal,08:43:00,08:43:00,Knud Hansens Vej (Kolding),157429854
2026-02-08,Mazantigade v Kolding Busterminal,08:43:00,08:43:00,Nørregyde v Julivænget (Kolding),157429639
2026-02-08,Kolding Busterminal,08:52:00,08:52:00,Kolding Busterminal,157431785
2026-02-08,Mazantigade v Kolding Busterminal,08:55:00,08:57:00,Albuen 40 (Kolding),157427723
2026-02-08,Mazantigade v Kolding Busterminal,09:00:00,09:00:00,Drejensvej v Agerøvej (Kolding),157430795
2026-02-08,Mazantigade v Kolding Busterminal,09:00:00,09:02:00,Højhusene (Kolding),157427627
2026-02-08,Kolding Busterminal,09:05:00,09:05:00,Haderslev Busstation,157426230
2026-02-08,Mazantigade v Kolding Busterminal,09:08:00,09:08:00,Munkevænget v Munkevængets Skole,157430186
2026-02-08,Kolding Busterminal,09:10:00,09:10:00,Knud Hansens Vej (Kolding),157431879
2026-02-08,Mazantigade v Kolding Busterminal,09:13:00,09:13:00,Knud Hansens Vej (Kolding),157429858
2026-02-08,Mazantigade v Kolding Busterminal,09:13:00,09:13:00,Nørregyde v Julivænget (Kolding),157429626
2026-02-08,Mazantigade v Kolding Busterminal,09:26:00,09:28:00,Albuen 40 (Kolding),157427843
2026-02-08,Mazantigade v Kolding Busterminal,09:30:00,09:30:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430905
2026-02-08,Mazantigade v Kolding Busterminal,09:31:00,09:33:00,Højhusene (Kolding),157427666
2026-02-08,Mazantigade v Kolding Busterminal,09:38:00,09:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430153
2026-02-08,Kolding Busterminal,09:38:00,09:38:00,Kolding Busterminal,157426832
2026-02-08,Kolding Busterminal,09:43:00,09:43:00,Kolding Busterminal,157425195
2026-02-08,Mazantigade v Kolding Busterminal,09:44:00,09:44:00,Nørregyde v Julivænget (Kolding),157429730
2026-02-08,Mazantigade v Kolding Busterminal,09:45:00,09:45:00,Knud Hansens Vej (Kolding),157429754
2026-02-08,Kolding Busterminal,09:47:00,09:49:00,Vejle,157433000
2026-02-08,Kolding Busterminal,09:52:00,09:52:00,Kolding Busterminal,157431805
2026-02-08,Mazantigade v Kolding Busterminal,09:56:00,09:58:00,Albuen 40 (Kolding),157427795
2026-02-08,Kolding Busterminal,10:00:00,10:00:00,"Hejlsminde, Havnevej v Lystbådehavn",157429020
2026-02-08,Mazantigade v Kolding Busterminal,10:00:00,10:00:00,Drejensvej v Agerøvej (Kolding),157430800
2026-02-08,Kolding Busterminal,10:00:00,10:00:00,Sønder Stenderup,157428946
2026-02-08,Mazantigade v Kolding Busterminal,10:01:00,10:03:00,Højhusene (Kolding),157427657
2026-02-08,Mazantigade v Kolding Busterminal,10:09:00,10:09:00,Munkevænget v Munkevængets Skole,157430196
2026-02-08,Kolding Busterminal,10:10:00,10:10:00,Knud Hansens Vej (Kolding),157431850
2026-02-08,Mazantigade v Kolding Busterminal,10:10:00,10:10:00,Sønder Stenderup,157428946
2026-02-08,Kolding Busterminal,10:10:00,10:10:00,Vejle Trafikcenter,157425125
2026-02-08,Mazantigade v Kolding Busterminal,10:14:00,10:14:00,Nørregyde v Julivænget (Kolding),157429717
2026-02-08,Mazantigade v Kolding Busterminal,10:15:00,10:15:00,Knud Hansens Vej (Kolding),157429783
2026-02-08,Kolding Busterminal,10:20:00,10:20:00,Billund Lufthavn / Billund Airport (bus),157426844
2026-02-08,Mazantigade v Kolding Busterminal,10:26:00,10:28:00,Albuen 40 (Kolding),157427831
2026-02-08,Mazantigade v Kolding Busterminal,10:30:00,10:30:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430889
2026-02-08,Mazantigade v Kolding Busterminal,10:31:00,10:33:00,Højhusene (Kolding),157427660
2026-02-08,Mazantigade v Kolding Busterminal,10:38:00,10:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430165
2026-02-08,Mazantigade v Kolding Busterminal,10:44:00,10:44:00,Nørregyde v Julivænget (Kolding),157429739
2026-02-08,Kolding Busterminal,10:44:00,10:44:00,Kolding Busterminal,157426234
2026-02-08,Mazantigade v Kolding Busterminal,10:45:00,10:45:00,Knud Hansens Vej (Kolding),157429808
2026-02-08,Kolding Busterminal,10:52:00,10:52:00,Kolding Busterminal,157431776
2026-02-08,Mazantigade v Kolding Busterminal,10:56:00,10:58:00,Albuen 40 (Kolding),157427823
2026-02-08,Mazantigade v Kolding Busterminal,11:00:00,11:00:00,Drejensvej v Agerøvej (Kolding),157430778
2026-02-08,Mazantigade v Kolding Busterminal,11:01:00,11:03:00,Højhusene (Kolding),157427637
2026-02-08,Kolding Busterminal,11:04:00,11:04:00,Kolding Busterminal,157428929
2026-02-08,Kolding Busterminal,11:05:00,11:05:00,Haderslev Busstation,157426227
2026-02-08,Kolding Busterminal,11:06:00,11:06:00,Kolding Busterminal,157429014
2026-02-08,Mazantigade v Kolding Busterminal,11:09:00,11:09:00,Munkevænget v Munkevængets Skole,157430212
2026-02-08,Kolding Busterminal,11:10:00,11:10:00,Knud Hansens Vej (Kolding),157431832
2026-02-08,Kolding Busterminal,11:08:00,11:10:00,Sønderborg,157433023
2026-02-08,Mazantigade v Kolding Busterminal,11:14:00,11:14:00,Nørregyde v Julivænget (Kolding),157429701
2026-02-08,Mazantigade v Kolding Busterminal,11:15:00,11:15:00,Knud Hansens Vej (Kolding),157429776
2026-02-08,Mazantigade v Kolding Busterminal,11:26:00,11:28:00,Albuen 40 (Kolding),157427789
2026-02-08,Mazantigade v Kolding Busterminal,11:30:00,11:30:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430916
2026-02-08,Mazantigade v Kolding Busterminal,11:31:00,11:33:00,Højhusene (Kolding),157427671
2026-02-08,Mazantigade v Kolding Busterminal,11:38:00,11:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430156
2026-02-08,Kolding Busterminal,11:43:00,11:43:00,Kolding Busterminal,157425167
2026-02-08,Mazantigade v Kolding Busterminal,11:44:00,11:44:00,Nørregyde v Julivænget (Kolding),157429750
2026-02-08,Mazantigade v Kolding Busterminal,11:45:00,11:45:00,Knud Hansens Vej (Kolding),157429791
2026-02-08,Kolding Busterminal,11:47:00,11:49:00,Vejle,157432988
2026-02-08,Kolding Busterminal,11:52:00,11:52:00,Kolding Busterminal,157431786
2026-02-08,Mazantigade v Kolding Busterminal,11:56:00,11:58:00,Albuen 40 (Kolding),157427836
2026-02-08,Mazantigade v Kolding Busterminal,12:00:00,12:00:00,Drejensvej v Agerøvej (Kolding),157430797
2026-02-08,Mazantigade v Kolding Busterminal,12:01:00,12:03:00,Højhusene (Kolding),157427692
2026-02-08,Mazantigade v Kolding Busterminal,12:09:00,12:09:00,Munkevænget v Munkevængets Skole,157430207
2026-02-08,Kolding Busterminal,12:10:00,12:10:00,Knud Hansens Vej (Kolding),157431863
2026-02-08,Kolding Busterminal,12:10:00,12:10:00,Vejle Trafikcenter,157425111
2026-02-08,Mazantigade v Kolding Busterminal,12:14:00,12:14:00,Nørregyde v Julivænget (Kolding),157429705
2026-02-08,Mazantigade v Kolding Busterminal,12:15:00,12:15:00,Knud Hansens Vej (Kolding),157429777
2026-02-08,Mazantigade v Kolding Busterminal,12:26:00,12:28:00,Albuen 40 (Kolding),157427802
2026-02-08,Mazantigade v Kolding Busterminal,12:30:00,12:30:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430906
2026-02-08,Mazantigade v Kolding Busterminal,12:31:00,12:33:00,Højhusene (Kolding),157427687
2026-02-08,Mazantigade v Kolding Busterminal,12:38:00,12:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430147
2026-02-08,Kolding Busterminal,12:38:00,12:38:00,Kolding Busterminal,157426826
2026-02-08,Mazantigade v Kolding Busterminal,12:44:00,12:44:00,Nørregyde v Julivænget (Kolding),157429694
2026-02-08,Mazantigade v Kolding Busterminal,12:45:00,12:45:00,Knud Hansens Vej (Kolding),157429756
2026-02-08,Kolding Busterminal,12:46:00,12:46:00,Kolding Busterminal,157426264
2026-02-08,Kolding Busterminal,12:52:00,12:52:00,Kolding Busterminal,157431808
2026-02-08,Mazantigade v Kolding Busterminal,12:56:00,12:58:00,Albuen 40 (Kolding),157427798
2026-02-08,Kolding Busterminal,13:00:00,13:00:00,"Hejlsminde, Havnevej v Lystbådehavn",157429024
2026-02-08,Mazantigade v Kolding Busterminal,13:00:00,13:00:00,Drejensvej v Agerøvej (Kolding),157430785
2026-02-08,Kolding Busterminal,13:00:00,13:00:00,Sønder Stenderup,157428963
2026-02-08,Mazantigade v Kolding Busterminal,13:01:00,13:03:00,Højhusene (Kolding),157427665
2026-02-08,Kolding Busterminal,13:05:00,13:05:00,Haderslev Busstation,157426228
2026-02-08,Mazantigade v Kolding Busterminal,13:09:00,13:09:00,Munkevænget v Munkevængets Skole,157430208
2026-02-08,Kolding Busterminal,13:10:00,13:10:00,Knud Hansens Vej (Kolding),157431842
2026-02-08,Mazantigade v Kolding Busterminal,13:10:00,13:10:00,Sønder Stenderup,157428963
2026-02-08,Mazantigade v Kolding Busterminal,13:14:00,13:14:00,Nørregyde v Julivænget (Kolding),157429714
2026-02-08,Mazantigade v Kolding Busterminal,13:15:00,13:15:00,Knud Hansens Vej (Kolding),157429804
2026-02-08,Kolding Busterminal,13:20:00,13:20:00,Billund Lufthavn / Billund Airport (bus),157426849
2026-02-08,Mazantigade v Kolding Busterminal,13:26:00,13:28:00,Albuen 40 (Kolding),157427820
2026-02-08,Mazantigade v Kolding Busterminal,13:30:00,13:30:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430919
2026-02-08,Mazantigade v Kolding Busterminal,13:31:00,13:33:00,Højhusene (Kolding),157427662
2026-02-08,Mazantigade v Kolding Busterminal,13:38:00,13:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430145
2026-02-08,Kolding Busterminal,13:43:00,13:43:00,Kolding Busterminal,157425189
2026-02-08,Mazantigade v Kolding Busterminal,13:44:00,13:44:00,Nørregyde v Julivænget (Kolding),157429735
2026-02-08,Mazantigade v Kolding Busterminal,13:45:00,13:45:00,Knud Hansens Vej (Kolding),157429807
2026-02-08,Kolding Busterminal,13:52:00,13:52:00,Kolding Busterminal,157431757
2026-02-08,Mazantigade v Kolding Busterminal,13:56:00,13:58:00,Albuen 40 (Kolding),157427827
2026-02-08,Mazantigade v Kolding Busterminal,14:00:00,14:00:00,Drejensvej v Agerøvej (Kolding),157430779
2026-02-08,Mazantigade v Kolding Busterminal,14:01:00,14:03:00,Højhusene (Kolding),157427675
2026-02-08,Kolding Busterminal,14:04:00,14:04:00,Kolding Busterminal,157428933
2026-02-08,Kolding Busterminal,14:06:00,14:06:00,Kolding Busterminal,157429018
2026-02-08,Mazantigade v Kolding Busterminal,14:09:00,14:09:00,Munkevænget v Munkevængets Skole,157430214
2026-02-08,Kolding Busterminal,14:10:00,14:10:00,Knud Hansens Vej (Kolding),157431824
2026-02-08,Kolding Busterminal,14:10:00,14:10:00,Vejle Trafikcenter,157425113
2026-02-08,Mazantigade v Kolding Busterminal,14:14:00,14:14:00,Nørregyde v Julivænget (Kolding),157429708
2026-02-08,Mazantigade v Kolding Busterminal,14:15:00,14:15:00,Knud Hansens Vej (Kolding),157429763
2026-02-08,Mazantigade v Kolding Busterminal,14:26:00,14:28:00,Albuen 40 (Kolding),157427785
2026-02-08,Mazantigade v Kolding Busterminal,14:30:00,14:30:00,"Vonsild, Lykkeshave v Christiansmindeallé",157430915
2026-02-08,Mazantigade v Kolding Busterminal,14:31:00,14:33:00,Højhusene (Kolding),157427636
2026-02-08,Mazantigade v Kolding Busterminal,14:38:00,14:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),157430161
2026-02-08,Kolding Busterminal,14:43:00,14:43:00,Kolding Busterminal,157425175
2026-02-08,Mazantigade v Kolding Busterminal,14:44:00,14:44:00,Nørregyde v Julivænget (Kolding),157429726
2026-02-08,Mazantigade v Kolding Busterminal,14:45:00,14:45:00,Knud Hansens Vej (Kolding),157429753
2026-02-08,Kolding Busterminal,14:46:00,14:46:00,Kolding Busterminal,157426269
2026-02-08,Kolding Busterminal,14:52:00,14:52:00,Kolding Busterminal,157431778
2026-02-08,Mazantigade v Kolding Busterminal,14:56:00,14:58:00,Albuen 40 (Kolding),157427783
2026-02-08,Mazantigade v Kolding Busterminal,15:00:00,15:00:00,Drejensvej v Agerøvej (Kolding),157430801
